gene_id	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12
ENSG00000235044	2	0	1	0	5	6	1	3	5	1	0	3
ENSG00000235045	0	0	0	0	1	5	0	0	0	3	0	8
ENSG00000235049	0	0	1	0	2	0	7	51	13	40	32	255
ENSG00000235050	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000235051	0	0	0	0	0	0	2	1	4	4	3	3
ENSG00000235052	0	2	1	2	9	9	4	5	5	9	5	30
ENSG00000235054	0	0	0	0	0	0	0	0	8	0	0	0
ENSG00000235062	0	0	0	0	0	0	0	0	2	0	0	6
ENSG00000235064	0	0	0	0	1	0	0	0	3	0	0	0
ENSG00000235065	1	7	8	6	47	30	7	3	48	13	6	22
ENSG00000235066	0	0	0	0	5	7	4	1	1	0	0	2
ENSG00000235070	0	0	1	0	4	0	0	0	1	0	1	0
ENSG00000235071	0	0	0	0	16	25	1	0	39	3	0	13
ENSG00000235072	0	0	0	0	0	8	3	6	43	9	14	38
ENSG00000235076	0	0	0	0	6	6	1	2	6	0	2	3
ENSG00000235077	0	0	0	0	1	0	0	0	0	0	0	8
ENSG00000235078	1	2	1	0	5	0	2	3	12	2	4	25
ENSG00000235079	1	0	0	0	12	18	0	5	3	8	3	28
ENSG00000235081	0	3	0	0	1	4	2	1	1	1	1	14
ENSG00000235082	1	0	0	0	6	5	1	1	5	0	0	3
ENSG00000235084	1	0	0	0	5	10	0	3	8	0	1	10
ENSG00000235085	0	0	0	0	2	0	1	0	0	0	0	4
ENSG00000235086	0	2	0	0	6	22	0	0	6	4	7	8
ENSG00000235088	0	0	0	0	0	0	0	0	5	1	0	0
ENSG00000235089	0	0	0	0	5	21	0	0	20	0	0	7
ENSG00000235090	0	0	1	0	2	0	0	0	0	0	1	4
ENSG00000235091	0	0	0	0	0	0	0	1	0	0	0	4
ENSG00000235092	9	19	29	19	86	123	9	33	56	36	50	206
ENSG00000235095	0	0	0	0	3	7	1	1	1	1	1	6
ENSG00000235096	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000235097	0	0	0	0	0	4	1	0	104	0	1	8
ENSG00000235098	20	39	17	13	165	54	0	10	257	9	6	37
ENSG00000235100	0	1	1	0	4	0	2	3	15	4	6	12
ENSG00000235101	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000235105	3	3	5	2	19	16	5	6	28	10	4	50
ENSG00000235106	294	481	519	373	2654	2395	570	846	3553	801	889	3147
ENSG00000235108	0	0	0	0	0	3	0	0	0	0	0	0
ENSG00000235109	7	15	8	8	73	169	99	122	579	145	155	825
ENSG00000235110	0	0	0	1	3	4	0	0	1	0	0	2
ENSG00000235111	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000235112	0	0	0	0	0	0	1	0	1	0	1	1
ENSG00000235115	0	0	0	0	1	1	1	0	1	0	0	0
ENSG00000235118	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000235119	2	2	3	4	12	13	2	2	15	0	0	9
ENSG00000235120	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000235121	0	1	0	0	3	0	3	3	10	3	3	19
ENSG00000235122	0	0	0	0	0	0	0	0	0	0	1	2
ENSG00000235124	0	0	0	0	0	0	2	1	0	1	0	0
ENSG00000235126	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000235127	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000235128	0	0	0	0	2	4	0	1	4	1	0	4
ENSG00000235129	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000235131	0	0	0	0	0	0	0	0	5	0	0	0
ENSG00000235133	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000235137	0	1	0	0	3	11	0	0	6	0	0	6
ENSG00000235138	1	4	1	3	22	14	8	5	24	20	16	207
ENSG00000235139	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000235141	0	0	0	0	0	0	0	0	1	0	1	0
ENSG00000235142	0	0	0	0	0	0	1	0	3	0	0	0
ENSG00000235145	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000235150	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000235151	0	1	1	0	1	6	2	2	4	0	2	23
ENSG00000235156	0	0	0	0	1	0	1	1	0	1	2	8
ENSG00000235158	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000235159	1	0	4	2	6	14	3	4	21	7	9	24
ENSG00000235162	2443	3426	3854	2698	22419	8579	569	127	701	297	338	1058
ENSG00000235165	0	0	0	0	0	4	1	1	0	0	0	0
ENSG00000235169	1	2	1	3	11	4	13	68	430	62	90	231
ENSG00000235172	0	0	1	0	0	0	0	0	4	0	0	3
ENSG00000235173	183	280	319	215	1263	1441	363	474	2061	448	514	1809
ENSG00000235174	2	1	2	0	19	29	3	0	5	1	0	3
ENSG00000235175	1	1	1	0	1	3	0	2	0	2	0	0
ENSG00000235180	6	8	7	2	69	48	1	1	28	0	0	2
ENSG00000235183	0	0	0	0	5	1	0	0	0	0	0	0
ENSG00000235185	0	0	0	0	1	0	0	0	2	2	1	0
ENSG00000235189	0	0	0	0	0	0	0	1	0	2	1	1
ENSG00000235190	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000235191	0	0	0	0	5	3	0	0	2	4	2	22
ENSG00000235192	0	1	0	0	9	0	0	0	2	5	2	1
ENSG00000235194	64	135	119	73	629	905	234	341	1780	770	822	2919
ENSG00000235204	0	0	0	0	7	14	1	1	15	6	17	35
ENSG00000235205	5	2	8	6	32	15	5	2	0	1	3	14
ENSG00000235207	0	1	1	0	7	5	0	0	3	0	0	7
ENSG00000235209	0	1	0	2	0	2	5	2	26	2	10	23
ENSG00000235211	0	0	0	0	2	1	0	0	0	0	0	0
ENSG00000235213	0	0	0	0	0	3	1	3	11	0	4	2
ENSG00000235214	1	0	0	1	3	2	0	0	0	0	2	2
ENSG00000235215	0	0	0	1	3	0	0	0	0	0	0	0
ENSG00000235217	65	111	97	58	559	602	202	297	1093	259	325	950
ENSG00000235218	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000235224	0	0	0	0	1	0	0	0	1	0	0	0
ENSG00000235225	0	4	2	4	18	31	3	1	19	3	3	12
ENSG00000235232	0	0	0	0	0	4	0	0	0	0	0	0
ENSG00000235236	0	1	1	0	4	5	1	5	17	3	4	15
ENSG00000235237	0	0	0	0	2	2	0	0	0	2	4	12
ENSG00000235238	0	1	0	1	9	7	1	0	5	0	0	2
ENSG00000235240	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000235241	2	5	4	4	26	48	1	2	20	9	15	48
ENSG00000235244	0	0	2	1	0	0	6	7	18	16	20	100
ENSG00000235245	4	18	6	8	118	74	20	35	99	77	40	420
ENSG00000235246	0	2	1	2	4	4	0	0	10	3	1	21
ENSG00000235251	0	0	0	0	2	2	0	0	4	1	0	0
ENSG00000235253	6	14	17	16	71	88	11	20	49	19	19	42
ENSG00000235257	21	26	26	17	175	165	8	36	180	72	77	195
ENSG00000235258	0	0	0	0	0	3	0	1	0	0	0	0
ENSG00000235262	0	0	0	1	1	2	0	0	1	1	1	5
ENSG00000235263	0	0	0	0	0	0	0	0	3	0	0	0
ENSG00000235264	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000235266	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000235267	0	0	0	0	1	0	0	1	1	0	4	13
ENSG00000235268	0	1	0	0	3	0	2	0	1	0	0	0
ENSG00000235269	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000235271	0	3	0	0	7	5	5	3	9	2	4	8
ENSG00000235272	0	0	0	0	1	0	0	0	0	0	0	1
ENSG00000235275	0	0	0	0	0	0	5	1	0	0	1	0
ENSG00000235277	0	0	0	0	1	0	0	0	0	0	0	1
ENSG00000235278	0	0	0	0	0	0	0	0	0	1	0	1
ENSG00000235279	0	0	0	0	0	0	0	0	0	0	0	4
ENSG00000235280	0	0	0	0	0	0	25	2	80	35	22	103
ENSG00000235282	0	0	0	0	1	1	0	0	0	0	0	0
ENSG00000235284	0	0	0	0	2	2	0	0	0	0	0	1
ENSG00000235285	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000235286	0	0	0	0	0	0	2	0	0	0	0	5
ENSG00000235288	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000235289	0	0	0	0	2	0	0	0	0	1	0	0
ENSG00000235290	0	1	0	1	9	9	4	4	20	1	0	13
ENSG00000235293	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000235294	0	0	1	0	1	0	0	0	0	0	0	0
ENSG00000235295	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000235296	0	2	0	0	7	0	0	0	5	0	1	6
ENSG00000235297	2	1	0	3	35	65	2	0	34	3	0	30
ENSG00000235298	2	1	1	1	17	35	1	10	36	18	15	111
ENSG00000235299	0	0	0	0	0	1	0	0	1	1	0	0
ENSG00000235301	0	0	0	0	0	1	0	0	0	0	0	8
ENSG00000235308	0	0	0	0	1	2	0	3	2	10	3	45
ENSG00000235310	0	0	0	0	0	0	0	0	0	1	0	4
ENSG00000235313	2	1	3	1	27	24	6	0	22	8	6	113
ENSG00000235314	2	4	3	4	35	36	10	39	192	44	62	184
ENSG00000235315	0	1	0	0	0	1	0	0	6	0	0	0
ENSG00000235316	16	51	42	17	234	275	56	46	198	109	76	981
ENSG00000235319	0	0	0	0	5	0	3	0	5	3	2	10
ENSG00000235323	0	0	0	0	1	0	1	0	0	0	0	0
ENSG00000235325	0	0	0	0	1	1	0	0	0	0	0	0
ENSG00000235328	0	0	0	0	5	2	0	1	3	3	0	9
ENSG00000235329	0	0	0	0	0	0	0	1	0	1	0	2
ENSG00000235330	0	0	0	0	0	0	3	1	4	9	22	36
ENSG00000235332	1	2	0	0	1	1	0	0	1	0	0	0
ENSG00000235335	0	1	0	0	0	0	48	0	1	6	6	50
ENSG00000235337	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000235338	0	0	0	0	0	0	0	2	0	0	0	1
ENSG00000235339	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000235347	0	0	0	0	0	0	0	0	3	2	0	1
ENSG00000235349	0	0	0	0	1	0	0	6	32	4	5	0
ENSG00000235351	0	1	3	1	13	9	3	3	16	20	10	86
ENSG00000235352	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000235354	0	4	3	2	16	16	0	3	11	0	4	28
ENSG00000235357	0	0	0	0	0	0	0	0	18	0	0	1
ENSG00000235358	2	1	0	0	4	2	0	0	3	1	1	9
ENSG00000235361	0	0	0	0	0	0	0	1	2	0	4	0
ENSG00000235363	0	0	0	0	24	20	0	1	52	2	0	8
ENSG00000235366	0	0	0	0	0	0	0	0	0	0	0	4
ENSG00000235369	0	2	1	0	0	6	0	1	1	1	1	3
ENSG00000235370	0	15	13	4	75	35	2	16	83	48	53	165
ENSG00000235371	0	1	0	1	1	3	1	1	13	2	4	5
ENSG00000235374	49	77	62	52	383	437	28	48	206	32	65	214
ENSG00000235376	0	1	0	2	22	11	2	1	7	0	0	9
ENSG00000235377	0	0	0	0	1	2	0	0	0	1	0	0
ENSG00000235379	0	0	0	0	0	3	0	0	0	0	0	0
ENSG00000235381	8	8	8	4	73	49	29	48	174	139	139	637
ENSG00000235385	0	0	1	1	1	0	1	0	4	2	1	3
ENSG00000235387	5	8	4	4	45	25	0	0	9	2	2	11
ENSG00000235389	0	0	0	0	0	0	0	0	2	1	0	0
ENSG00000235397	0	0	0	0	3	0	0	1	7	0	0	15
ENSG00000235400	1	10	22	11	18	61	19	4	22	14	35	26
ENSG00000235407	0	0	0	0	0	0	0	0	3	0	0	0
ENSG00000235408	0	3	1	1	29	23	3	2	5	11	5	104
ENSG00000235410	0	0	0	0	0	2	0	0	7	0	0	0
ENSG00000235411	1	3	2	1	8	5	2	4	6	0	4	9
ENSG00000235413	2	2	1	1	3	0	0	0	7	4	1	9
ENSG00000235414	0	0	0	0	2	0	0	0	0	0	0	2
ENSG00000235419	1	0	1	1	3	4	0	0	5	0	0	4
ENSG00000235420	0	0	1	1	2	2	1	0	1	0	0	3
ENSG00000235421	0	0	0	0	0	0	1	0	0	0	1	0
ENSG00000235423	45	53	46	50	544	259	34	27	195	45	59	201
ENSG00000235424	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000235425	0	0	0	0	2	5	0	0	2	0	0	3
ENSG00000235426	0	0	0	0	3	0	0	0	2	1	0	1
ENSG00000235427	1	0	2	0	5	0	0	0	0	0	0	0
ENSG00000235430	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000235431	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000235433	0	0	0	0	0	0	0	0	9	0	0	0
ENSG00000235436	0	0	0	1	0	0	0	1	30	1	4	17
ENSG00000235437	202	292	375	273	1716	2640	549	542	1845	1047	857	4493
ENSG00000235438	0	3	1	0	8	1	3	5	33	5	2	27
ENSG00000235440	0	0	0	0	0	1	0	0	0	0	0	1
ENSG00000235444	0	0	1	0	5	1	0	0	0	0	0	0
ENSG00000235445	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000235447	0	0	0	0	0	0	2	0	10	0	3	1
ENSG00000235448	0	1	0	1	4	0	0	24	57	33	22	304
ENSG00000235449	0	1	1	1	9	0	2	1	9	5	0	11
ENSG00000235450	0	0	0	0	0	0	0	0	0	0	1	2
ENSG00000235453	14	16	30	17	139	137	47	22	286	38	56	173
ENSG00000235454	0	0	2	0	5	4	1	0	1	1	0	6
ENSG00000235459	0	0	0	0	2	1	0	0	0	0	0	0
ENSG00000235461	0	0	0	0	0	0	1	0	4	0	0	0
ENSG00000235462	0	0	0	0	0	2	0	0	0	1	0	1
ENSG00000235467	0	0	0	0	1	6	0	0	0	0	0	0
ENSG00000235469	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000235470	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000235472	0	0	0	1	2	3	0	1	6	0	0	0
ENSG00000235475	3	3	3	2	19	19	10	6	32	19	27	120
ENSG00000235478	0	0	0	0	2	0	0	0	7	0	2	5
ENSG00000235480	0	0	0	0	0	3	0	2	0	0	0	2
ENSG00000235481	0	2	2	0	9	17	0	5	14	2	8	31
ENSG00000235482	0	1	0	0	1	5	0	3	1	4	7	6
ENSG00000235483	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000235485	0	0	0	0	0	2	0	0	1	0	0	1
ENSG00000235486	0	0	0	0	0	0	0	1	2	3	5	19
ENSG00000235488	0	0	1	0	6	0	1	4	5	4	2	6
ENSG00000235489	1	1	1	0	0	0	0	3	1	4	2	0
ENSG00000235491	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000235493	0	0	0	0	0	0	0	0	0	3	3	0
ENSG00000235494	0	0	0	0	0	4	1	0	10	1	0	5
ENSG00000235497	0	1	0	0	1	1	0	3	1	3	1	12
ENSG00000235499	0	5	3	0	10	20	8	9	31	8	3	114
ENSG00000235500	12	12	9	8	25	31	6	6	25	12	4	25
ENSG00000235501	27	53	36	11	286	257	526	310	1148	299	394	1052
ENSG00000235505	3	3	5	1	14	79	5	8	167	10	9	69
ENSG00000235508	1	1	2	3	7	6	2	0	1	0	2	4
ENSG00000235510	0	0	0	0	0	0	0	1	6	1	1	14
ENSG00000235513	12	19	23	13	167	217	1	8	31	18	9	67
ENSG00000235514	0	1	0	0	0	0	0	0	0	0	0	1
ENSG00000235522	0	0	0	0	1	1	1	0	1	0	3	2
ENSG00000235524	0	0	0	0	0	5	0	0	2	1	0	0
ENSG00000235525	0	0	2	0	1	3	0	0	0	0	0	1
ENSG00000235526	0	0	2	0	1	0	16	1	1	1	0	12
ENSG00000235527	0	2	1	0	9	17	0	1	35	4	1	25
ENSG00000235529	0	0	1	1	4	4	0	3	0	1	0	1
ENSG00000235530	2	3	5	2	16	27	6	3	11	11	4	57
ENSG00000235531	181	241	400	240	1401	1704	121	6	35	0	2	45
ENSG00000235532	0	1	2	1	2	8	1	0	0	1	0	1
ENSG00000235533	0	0	0	0	0	4	0	0	0	0	0	0
ENSG00000235534	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000235544	0	0	0	0	0	5	0	0	0	0	0	0
ENSG00000235545	0	7	3	2	5	12	3	58	211	46	36	239
ENSG00000235546	0	0	0	0	0	0	0	1	3	0	0	0
ENSG00000235548	0	0	0	0	0	0	0	0	1	0	0	3
ENSG00000235549	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000235552	2	2	5	2	18	36	1	3	10	2	5	3
ENSG00000235554	0	0	0	0	10	5	3	2	3	4	0	5
ENSG00000235555	1	0	1	0	0	0	0	0	1	0	0	0
ENSG00000235559	1	2	0	0	29	0	6	6	24	1	0	0
ENSG00000235560	0	2	4	2	17	35	8	6	41	10	20	47
ENSG00000235563	0	10	5	3	13	47	3	4	16	4	5	18
ENSG00000235568	0	1	0	1	2	12	1	3	63	0	0	8
ENSG00000235570	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000235573	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000235574	0	0	0	0	1	0	0	1	1	0	0	0
ENSG00000235576	0	6	3	0	4	27	0	0	4	0	0	0
ENSG00000235579	0	0	0	0	3	4	0	0	1	1	0	11
ENSG00000235582	0	0	0	0	4	9	0	0	0	0	0	0
ENSG00000235583	0	0	0	0	4	0	0	0	0	0	0	0
ENSG00000235584	0	0	0	0	0	0	0	0	12	3	0	5
ENSG00000235586	2	3	2	0	6	5	4	2	12	1	2	10
ENSG00000235587	21	27	16	12	71	58	11	15	56	11	6	10
ENSG00000235590	4	3	2	0	28	18	10	4	52	11	12	36
ENSG00000235592	0	0	0	0	0	0	0	0	0	1	0	1
ENSG00000235593	0	0	0	0	1	0	0	0	0	1	1	0
ENSG00000235595	0	0	0	0	3	1	0	0	0	1	0	1
ENSG00000235597	0	0	0	0	2	0	0	0	11	1	0	1
ENSG00000235602	1	3	0	0	22	29	3	1	21	1	4	46
ENSG00000235605	0	1	1	0	3	7	0	1	11	0	0	3
ENSG00000235606	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000235609	24	31	38	23	227	362	57	130	532	91	115	406
ENSG00000235610	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000235613	0	2	1	1	11	1	2	2	3	9	11	5
ENSG00000235615	0	0	0	0	0	0	36	54	67	16	9	134
ENSG00000235616	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000235618	5	2	6	6	38	48	10	4	49	9	5	59
ENSG00000235619	0	0	0	0	0	0	0	1	1	0	3	4
ENSG00000235621	0	0	0	0	0	0	5	67	36	117	100	419
ENSG00000235627	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000235629	0	0	0	0	0	0	0	0	0	0	0	6
ENSG00000235631	0	0	0	0	4	0	0	0	0	0	0	5
ENSG00000235635	0	0	0	0	0	2	0	0	4	0	0	8
ENSG00000235636	3	2	3	4	20	8	0	5	11	8	3	13
ENSG00000235637	0	0	0	0	0	0	0	1	10	4	6	1
ENSG00000235641	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000235644	0	0	1	0	2	12	1	0	5	0	0	3
ENSG00000235647	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000235649	45	129	41	29	607	644	349	15	37	5	15	87
ENSG00000235651	1	0	0	0	6	5	1	0	2	3	0	1
ENSG00000235652	30	30	34	23	250	291	57	84	469	96	93	359
ENSG00000235655	0	0	0	0	41	64	0	0	63	0	0	43
ENSG00000235660	0	0	0	0	4	0	2	1	1	0	0	1
ENSG00000235661	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000235663	0	0	0	0	1	0	0	0	0	0	0	4
ENSG00000235665	0	0	0	0	0	0	2	1	3	0	0	4
ENSG00000235670	0	0	0	0	1	1	0	0	1	0	0	0
ENSG00000235672	0	0	0	0	2	13	0	0	6	5	3	19
ENSG00000235673	0	0	0	0	3	1	1	0	6	0	0	3
ENSG00000235674	0	0	0	0	17	21	0	2	7	0	0	4
ENSG00000235677	4	0	0	2	22	7	3	6	17	3	3	32
ENSG00000235679	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000235681	1	4	3	0	22	38	4	2	15	11	11	154
ENSG00000235685	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000235686	0	0	0	0	0	0	0	0	2	0	0	1
ENSG00000235687	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000235688	3	22	0	1	54	0	0	0	15	1	7	16
ENSG00000235689	0	0	0	0	0	0	1	0	0	0	0	3
ENSG00000235690	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000235695	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000235698	0	0	0	0	2	1	0	0	1	0	0	0
ENSG00000235700	0	2	0	0	5	0	1	0	2	0	1	18
ENSG00000235701	0	1	0	0	9	10	3	2	4	3	2	17
ENSG00000235703	10	27	30	14	187	300	55	110	281	399	439	1306
ENSG00000235706	15	24	12	9	150	146	93	124	487	353	467	1131
ENSG00000235710	0	0	0	0	0	0	0	0	6	0	0	0
ENSG00000235711	0	0	0	0	0	0	66	0	6	3	0	5
ENSG00000235717	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000235718	4	5	3	2	9	5	42	12520	48488	14613	14062	35255
ENSG00000235720	0	0	1	0	5	1	1	1	5	2	0	4
ENSG00000235721	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000235724	0	0	0	0	6	1	0	0	5	0	0	16
ENSG00000235725	0	1	0	0	1	0	0	0	0	0	2	1
ENSG00000235726	0	0	0	0	0	0	0	0	0	4	1	0
ENSG00000235729	0	0	0	0	1	0	0	0	0	0	3	4
ENSG00000235731	0	0	0	0	0	0	0	1	5	2	0	0
ENSG00000235733	0	0	0	0	0	0	0	1	1	0	0	1
ENSG00000235734	0	0	0	0	3	0	0	0	0	0	0	1
ENSG00000235736	0	0	0	0	0	0	0	0	4	0	0	2
ENSG00000235737	0	0	0	0	0	0	0	0	0	3	0	2
ENSG00000235740	0	0	0	0	1	0	0	0	5	3	4	2
ENSG00000235742	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000235748	0	0	0	1	0	0	0	0	0	2	0	4
ENSG00000235749	0	0	0	0	1	0	0	0	2	2	0	0
ENSG00000235750	6	10	1	0	38	61	30	36	440	32	29	79
ENSG00000235756	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000235760	0	0	0	0	0	3	0	2	0	2	1	7
ENSG00000235763	0	0	0	0	1	0	0	1	0	0	1	0
ENSG00000235768	0	0	1	0	1	3	1	1	0	1	0	1
ENSG00000235770	96	104	78	45	994	317	21	589	613	89	102	1243
ENSG00000235772	0	1	0	0	2	4	0	2	16	4	0	16
ENSG00000235776	0	0	2	2	17	8	1	3	1	0	0	0
ENSG00000235777	1	1	0	0	3	0	0	0	0	0	0	0
ENSG00000235779	0	0	0	0	0	0	1	0	1	1	1	2
ENSG00000235781	2	1	0	0	1	0	0	0	1	3	4	1
ENSG00000235784	0	0	0	0	0	0	1	0	0	0	1	0
ENSG00000235785	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235786	0	0	0	0	0	0	0	0	1	0	1	3
ENSG00000235787	0	0	0	0	4	1	0	0	1	0	0	0
ENSG00000235790	10	19	14	14	170	139	89	29	44	35	55	221
ENSG00000235795	1	2	1	0	7	2	1	2	14	5	7	27
ENSG00000235802	0	3	2	0	4	1	1	1	18	0	0	10
ENSG00000235803	1	0	0	0	2	31	0	0	26	0	0	8
ENSG00000235804	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000235806	0	2	0	2	0	6	0	0	12	0	1	6
ENSG00000235808	0	0	0	0	2	4	0	1	0	0	1	0
ENSG00000235812	0	0	1	0	0	0	0	1	7	1	0	3
ENSG00000235813	0	0	0	0	0	0	0	0	2	0	0	2
ENSG00000235817	0	0	0	0	2	33	0	0	9	0	0	8
ENSG00000235818	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000235820	0	0	0	0	0	0	0	1	0	2	1	0
ENSG00000235821	1	0	0	1	5	8	0	1	1	1	5	3
ENSG00000235823	16	29	24	19	262	371	66	177	578	451	429	1091
ENSG00000235824	0	1	1	0	0	0	0	0	1	1	0	0
ENSG00000235827	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000235828	0	0	1	2	1	0	1	0	1	0	0	0
ENSG00000235829	1	0	0	0	0	0	0	0	2	0	0	1
ENSG00000235830	0	0	0	0	0	0	0	0	8	1	1	1
ENSG00000235831	7	20	16	4	82	41	21	10	71	14	20	43
ENSG00000235832	0	0	0	0	0	0	0	1	0	1	0	1
ENSG00000235834	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000235837	1	0	0	1	4	9	2	0	4	3	3	26
ENSG00000235838	0	0	0	0	1	1	0	2	2	0	0	2
ENSG00000235840	0	0	0	0	1	0	0	0	0	0	0	3
ENSG00000235843	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000235847	46	54	59	45	19	10	3	6	2	11	18	0
ENSG00000235848	0	2	3	2	9	8	1	2	6	4	1	14
ENSG00000235852	1	1	4	1	12	20	2	0	5	3	0	6
ENSG00000235859	16	38	36	16	130	175	31	45	318	48	58	226
ENSG00000235863	42	118	34	28	327	214	85	182	655	78	81	345
ENSG00000235864	0	0	0	0	1	2	0	0	0	0	0	0
ENSG00000235865	4	42	21	7	180	98	12	5	107	25	15	166
ENSG00000235868	0	0	0	0	2	2	0	0	0	0	0	0
ENSG00000235869	0	0	0	0	0	0	0	1	0	1	0	3
ENSG00000235872	0	0	0	0	0	3	0	0	2	1	2	0
ENSG00000235875	0	0	1	0	0	4	0	2	5	2	1	8
ENSG00000235876	0	0	1	0	0	0	0	1	3	0	0	0
ENSG00000235879	0	0	0	0	1	1	0	0	0	0	0	0
ENSG00000235884	26	42	47	32	286	99	13	0	89	1	0	19
ENSG00000235885	1	0	0	0	1	0	7	0	7	1	0	2
ENSG00000235888	0	0	1	0	5	23	0	3	2	7	9	19
ENSG00000235890	3	7	4	3	40	38	1	6	12	10	6	18
ENSG00000235892	0	0	0	0	1	4	0	0	3	0	0	0
ENSG00000235897	2	3	3	2	11	14	5	4	16	12	12	78
ENSG00000235902	0	0	0	0	0	3	6	7	66	14	11	148
ENSG00000235903	0	3	0	0	17	3	1	12	79	14	5	26
ENSG00000235904	12	7	6	5	90	82	19	5	7	3	0	9
ENSG00000235907	0	0	0	0	1	14	0	0	5	0	0	1
ENSG00000235908	0	1	1	1	17	15	1	0	2	2	1	23
ENSG00000235910	0	0	0	0	3	0	1	4	3	5	0	14
ENSG00000235911	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000235912	13	22	24	17	22	23	34	33	47	34	39	24
ENSG00000235914	0	0	0	0	0	0	0	0	2	0	1	0
ENSG00000235916	0	0	0	0	4	2	0	0	0	0	0	1
ENSG00000235917	0	0	0	0	11	20	0	0	4	1	1	5
ENSG00000235919	6	14	12	3	65	54	15	13	130	27	25	255
ENSG00000235920	0	0	0	0	2	1	0	0	5	0	4	1
ENSG00000235922	0	0	0	0	0	0	0	0	7	0	0	0
ENSG00000235924	0	0	0	0	0	0	0	1	0	0	1	6
ENSG00000235927	4	25	12	8	92	74	13	18	31	31	24	226
ENSG00000235929	0	0	0	0	12	33	0	0	37	1	0	4
ENSG00000235933	0	0	0	0	1	0	0	0	5	0	0	0
ENSG00000235934	0	0	0	0	1	13	4	1	0	0	0	7
ENSG00000235937	1	0	0	0	0	0	0	1	0	0	0	3
ENSG00000235939	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000235940	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000235944	11	12	6	2	99	71	16	41	125	33	34	197
ENSG00000235945	0	0	0	0	2	0	0	1	6	0	0	7
ENSG00000235946	0	1	0	0	5	2	0	1	4	12	3	8
